danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.353,0.919,0,-4.023,1,0.166,0.329,0.0,0.707,0.56,93.585,4,34.50379,8,0,rock,139067.0
0.527,0.884,0,-6.876,1,0.0794,0.00768,0.0,0.869,0.897,148.194,4,23.89478,10,1,latin,197693.0
0.368,0.403,10,-12.699,1,0.0288,0.703,7.66e-06,0.202,0.338,135.384,4,36.94592,8,1,pop,212667.0
0.281,0.209,2,-16.827,1,0.0322,0.882,0.579,0.143,0.215,90.317,3,19.19338,13,1,rock,238293.0
0.218,0.549,0,-7.903,1,0.0353,0.59,4.61e-05,0.128,0.351,76.867,4,40.85034,11,1,rock,234373.0
0.547,0.829,9,-9.666,1,0.0772,0.102,0.0,0.594,0.721,135.305,4,26.01373,8,1,pop,238333.0
0.526,0.833,7,-6.819,0,0.0414,0.263,0.0722,0.353,0.816,130.636,4,48.26501,9,0,pop,232680.0
0.626,0.737,4,-10.824,1,0.0337,0.00329,4.79e-06,0.16,0.861,131.861,4,22.51267,15,1,r&b,267360.0
0.0691,0.235,4,-14.128,0,0.0376,0.978,0.726,0.122,0.0394,75.374,4,38.62299,8,0,rock,170680.0
0.703,0.865,1,-7.954,1,0.0278,0.0877,4.87e-06,0.0591,0.963,124.066,4,25.21705,14,0,r&b,256387.0
0.422,0.391,2,-16.533,0,0.0337,0.571,0.725,0.0929,0.72,124.329,4,22.92992,10,0,pop,166347.0
0.404,0.51,11,-10.315,0,0.0526,0.459,5.22e-06,0.0826,0.253,114.981,4,15.99951,18,1,r&b,487667.0
0.349,0.251,0,-14.643,1,0.0341,0.737,0.274,0.672,0.28,83.019,4,33.66701,8,1,rock,241880.0
0.481,0.432,9,-12.239,0,0.032,0.937,0.854,0.163,0.348,105.015,4,23.41669,6,0,pop,205547.0
0.567,0.195,5,-21.191,1,0.0436,0.992,0.0,0.455,0.339,95.983,4,83.32926,5,0,pop,112200.0
0.582,0.245,5,-16.955,1,0.0444,0.654,0.0,0.138,0.672,97.286,4,44.85836,7,0,pop,152400.0
0.492,0.28,10,-15.517,1,0.0356,0.468,0.606,0.0595,0.437,139.139,4,20.40697,17,0,r&b,290467.0
0.317,0.447,9,-15.492,1,0.0364,0.764,0.0021,0.218,0.614,144.691,3,23.77567,13,0,rock,160733.0
0.575,0.495,7,-10.652,1,0.0245,0.708,0.0,0.0917,0.636,96.139,4,48.97293,9,1,pop,179000.0
0.491,0.85,6,-9.682,0,0.151,0.184,3.1e-06,0.624,0.389,135.113,4,48.16498,13,1,r&b,317675.0
0.482,0.421,5,-14.207,0,0.0277,0.418,0.299,0.4,0.48,93.914,3,41.13677,11,0,r&b,276160.0
0.513,0.573,9,-10.023,1,0.0337,0.186,0.000958,0.0878,0.621,132.607,4,41.51847,7,1,pop,124867.0
0.847,0.67,9,-9.408,0,0.074,0.159,6.94e-06,0.0884,0.889,93.883,4,26.33697,12,1,pop,197227.0
0.715,0.569,11,-8.096,0,0.0464,0.013,0.0,0.0389,0.801,98.03,4,21.51708,10,1,pop,210000.0
0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,1,80.668,13,1,r&b,261440.0
0.853,0.435,5,-14.683,1,0.0378,0.0824,0.343,0.0667,0.932,104.703,4,78.218,5,1,pop,178200.0
0.641,0.744,7,-12.576,1,0.033,0.0247,0.672,0.208,0.736,123.996,4,31.60306,9,1,r&b,282427.0
0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,4,45.87437,7,1,pop,178200.0
0.351,0.00736,8,-18.221,0,0.0474,0.983,0.049,0.114,0.593,123.754,3,68.25223,5,0,rock,163693.0
0.365,0.365,4,-7.406,0,0.0299,0.864,3.2e-05,0.132,0.159,129.188,4,23.88068,11,0,r&b,264623.0
0.723,0.868,9,-7.451,1,0.0427,0.415,2.62e-06,0.309,0.837,102.836,4,32.90041,9,1,latin,152733.0
0.739,0.335,0,-16.23,1,0.0346,0.184,0.244,0.131,0.818,125.11,4,58.5387,11,1,r&b,352933.0
0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,4,72.52666,8,1,pop,196827.0
0.42,0.939,2,-6.667,1,0.0945,0.00555,0.0,0.308,0.507,117.495,4,25.72081,10,0,latin,171827.0
0.368,0.34,11,-37.012,0,0.0587,0.104,0.000126,0.181,0.0386,66.262,4,25.21936,9,0,pop,174973.0
0.646,0.426,0,-10.629,1,0.048,0.0858,0.0727,0.0746,0.462,124.794,4,41.45716,16,1,r&b,359507.0
0.462,0.719,2,-13.082,1,0.0333,0.000496,0.1,0.111,0.924,142.214,4,67.96915,11,0,r&b,268787.0
0.571,0.446,9,-16.421,1,0.0291,0.313,0.000303,0.0594,0.682,110.878,4,30.2793,10,1,pop,205040.0
0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,4,25.65275,11,1,r&b,266013.0
0.645,0.3,8,-14.305,1,0.0431,0.899,0.0,0.505,0.726,138.263,4,48.29548,16,0,r&b,259173.0
0.67,0.433,7,-13.411,1,0.0314,0.733,0.901,0.138,0.924,106.586,4,54.17065,5,1,pop,138245.0
0.552,0.432,11,-6.055,0,0.0287,0.845,0.0,0.115,0.495,94.861,4,20.41572,12,0,pop,190000.0
0.799,0.434,4,-14.655,0,0.05,0.204,0.0,0.0559,0.815,96.476,4,53.48826,7,1,pop,219333.0
0.536,0.98,11,-5.962,1,0.0671,0.00926,0.0,0.0703,0.547,137.078,4,41.15836,10,1,latin,223107.0
0.123,0.285,0,-10.619,1,0.0358,0.00716,0.861,0.111,0.0318,89.747,3,56.93038,8,0,rock,143680.0
0.492,0.325,2,-11.995,1,0.0271,0.484,6.6e-06,0.267,0.329,141.63,3,21.79297,13,0,pop,201507.0
0.605,0.413,7,-8.031,1,0.0326,0.481,0.0,0.114,0.553,115.313,4,21.9705,12,1,r&b,256413.0
0.593,0.783,10,-4.716,1,0.0358,0.0165,7.26e-05,0.167,0.646,141.345,4,17.31026,7,1,pop,221613.0
0.614,0.745,4,-9.689,0,0.0459,0.00337,0.000612,0.182,0.466,91.14,4,23.32854,11,0,pop,200661.0
0.789,0.392,10,-15.395,0,0.0345,0.153,0.476,0.0299,0.895,119.0,4,25.94306,36,1,r&b,830400.0
0.355,0.843,4,-7.195,1,0.172,0.257,0.00258,0.183,0.961,184.632,4,36.14863,9,0,rock,123720.0
0.521,0.989,9,-9.929,1,0.0445,0.000362,0.0,0.308,0.54,100.482,4,57.20129,4,0,latin,122200.0
0.402,0.279,4,-16.474,1,0.0298,0.898,0.00291,0.1,0.534,180.565,4,28.088,9,1,edm,186800.0
0.762,0.326,2,-15.369,0,0.112,0.313,0.0701,0.116,0.644,109.379,4,36.02824,17,0,r&b,348333.0
0.484,0.603,6,-9.939,0,0.057,0.894,0.0,0.597,0.567,141.815,4,44.86788,9,0,pop,169853.0
0.392,0.368,7,-12.653,1,0.0496,0.414,0.0141,0.152,0.35,123.892,3,27.53615,9,1,pop,179267.0
0.443,0.869,2,-8.648,1,0.1,0.213,0.0,0.449,0.672,108.044,4,28.7597,7,0,latin,115090.0
0.417,0.512,5,-9.358,0,0.0724,0.203,0.000662,0.938,0.493,180.465,3,29.14275,22,0,edm,463333.0
0.645,0.515,11,-8.97,1,0.029,0.475,1.64e-06,0.182,0.753,132.825,4,31.89577,9,0,pop,169280.0
0.69,0.75,0,-7.938,1,0.051,0.158,0.886,0.062,0.968,90.643,4,30.16208,14,1,r&b,309200.0
0.591,0.987,5,-5.445,1,0.0748,0.177,5.82e-05,0.384,0.499,134.88,4,51.67472,7,1,latin,196027.0
0.52,0.656,4,-3.866,1,0.0243,0.335,7.72e-06,0.672,0.549,98.111,4,26.03706,8,1,pop,151693.0
0.572,0.639,2,-8.301,1,0.0678,0.462,8.68e-06,0.324,0.71,121.853,4,41.70238,6,1,pop,192533.0
0.378,0.951,3,0.45,0,0.0566,0.00329,0.419,0.135,0.249,132.06,4,43.98334,10,0,latin,213093.0
0.499,0.379,9,-14.091,1,0.227,0.845,1.42e-06,0.115,0.188,90.952,4,57.36696,8,0,rap,219320.0
0.346,0.469,5,-14.022,1,0.0403,0.301,0.00485,0.215,0.672,174.133,4,21.74007,16,1,rock,321907.0
0.384,0.695,4,-11.147,0,0.0561,0.00817,0.00351,0.94,0.784,186.872,4,23.83955,17,0,edm,328600.0
0.213,0.414,2,-12.127,1,0.0354,0.386,0.0,0.376,0.516,121.763,4,59.1431,10,0,rock,285952.0
0.546,0.334,5,-11.725,0,0.0692,0.749,0.0115,0.13,0.679,94.839,4,38.98613,10,0,pop,172800.0
0.504,0.894,5,-6.654,1,0.0424,0.106,0.00239,0.342,0.457,115.217,4,28.9241,14,0,r&b,378187.0
0.0651,0.118,9,-19.008,0,0.0395,0.911,0.953,0.115,0.0538,187.457,3,23.48044,15,0,rock,252467.0
0.572,0.619,5,-14.349,0,0.0549,0.000698,0.00827,0.0984,0.818,120.817,4,34.01313,13,1,r&b,336840.0
0.72,0.489,4,-9.157,0,0.0544,0.656,2.35e-06,0.357,0.777,83.129,4,51.38215,9,1,pop,211560.0
0.348,0.13,11,-15.67,1,0.0366,0.631,0.858,0.142,0.092,127.738,4,47.44521,14,0,rock,249973.0
0.515,0.845,8,-7.107,1,0.0774,0.797,0.0,0.701,0.342,113.35,4,32.6495,8,0,pop,235333.0
0.648,0.396,3,-9.411,1,0.0964,0.374,0.0,0.117,0.898,90.244,4,39.51713,8,1,pop,193133.0
0.375,0.338,7,-16.718,1,0.0365,0.0497,0.574,0.11,0.328,89.195,4,24.63887,10,0,pop,175293.0
0.519,0.458,4,-11.702,0,0.0585,0.0559,0.0,0.162,0.328,131.697,4,34.96801,8,1,pop,237800.0
0.495,0.496,7,-14.264,1,0.0343,0.378,0.406,0.0851,0.618,161.981,4,33.37565,15,0,r&b,274093.0
0.517,0.853,9,-5.694,1,0.0298,0.38,0.00754,0.123,0.627,124.421,4,40.3741,9,0,latin,185307.0
0.507,0.112,2,-14.027,0,0.0518,0.973,0.0069,0.112,0.19,135.303,3,18.05298,14,0,pop,216967.0
0.497,0.51,8,-10.525,1,0.075,0.693,0.0312,0.332,0.373,111.742,4,50.37474,39,0,r&b,913827.0
0.65,0.769,0,-9.117,1,0.0335,0.53,0.000177,0.0623,0.964,125.559,4,47.64586,8,1,pop,162293.0
0.481,0.915,9,-10.446,1,0.0419,0.28,0.819,0.538,0.95,192.525,4,49.52119,7,1,edm,173787.0
0.882,0.399,7,-10.147,1,0.0386,0.0155,0.238,0.0427,0.794,103.154,4,37.12198,18,1,r&b,417600.0
0.77,0.762,0,-6.746,1,0.147,0.373,1.56e-05,0.0616,0.495,127.642,4,19.16242,12,1,pop,224653.0
0.656,0.919,2,-6.879,1,0.0297,0.215,0.344,0.0506,0.711,112.21,4,22.43924,21,1,r&b,470773.0
0.564,0.386,1,-11.703,1,0.0278,0.127,1.28e-05,0.155,0.341,103.47,4,30.34922,14,1,r&b,297000.0
0.769,0.286,3,-11.672,1,0.0469,0.935,0.184,0.0671,0.797,75.517,4,65.17819,4,0,pop,169733.0
0.649,0.18,0,-23.412,1,0.0678,0.993,0.0635,0.143,0.961,130.524,3,39.13419,6,0,pop,117400.0
0.54,0.422,4,-13.157,1,0.274,0.623,0.0,0.117,0.73,71.095,4,44.1611,5,0,rap,187133.0
0.199,0.581,5,-4.664,0,0.0329,0.433,0.174,0.145,0.474,79.522,4,68.11409,12,0,rock,247267.0
0.659,0.257,9,-16.552,1,0.0382,0.89,0.00014,0.252,0.222,102.977,4,20.91621,13,1,pop,228160.0
0.773,0.523,0,-10.465,1,0.0602,0.105,0.42,0.118,0.931,167.645,4,39.22939,8,1,pop,215040.0
0.516,0.374,2,-13.617,1,0.107,0.829,0.0,0.4,0.606,167.054,4,24.59126,8,0,pop,177667.0
0.263,0.0553,0,-18.146,1,0.038,0.979,0.000274,0.0762,0.0681,147.282,5,22.65853,6,0,rock,129532.99999999999
0.592,0.431,9,-13.71,1,0.031,0.0153,7.14e-05,0.0819,0.47,94.973,4,24.61186,12,1,pop,229240.0
0.65,0.443,5,-11.054,1,0.0263,0.468,0.0,0.0919,0.703,84.153,4,42.73764,8,1,pop,164400.0
0.438,0.216,0,-16.288,1,0.0302,0.723,0.000314,0.0963,0.374,80.19,4,38.12907,10,1,pop,228000.0
0.491,0.723,9,-8.24,1,0.0307,0.0537,4.41e-06,0.236,0.747,162.112,4,26.04651,9,1,pop,171373.0
0.523,0.742,1,-6.373,1,0.145,0.0415,0.148,0.104,0.847,131.45,4,39.68943,9,0,pop,191493.0
0.469,0.739,11,-6.812,0,0.0325,0.72,2.44e-05,0.367,0.683,127.663,4,21.03523,13,1,r&b,316360.0
0.375,0.273,5,-13.371,1,0.037,0.772,0.0,0.128,0.328,142.134,4,30.47971,10,1,pop,159360.0
0.449,0.547,9,-12.259,1,0.0351,0.457,0.0,0.0737,0.74,152.211,4,32.62747,11,1,pop,179000.0
0.524,0.862,9,-9.885,1,0.166,0.175,1.07e-06,0.706,0.376,127.231,4,41.39268,11,1,latin,231040.0
0.422,0.711,4,-11.435,1,0.0352,5.41e-05,0.00565,0.257,0.884,157.995,4,25.51636,12,1,r&b,263560.0
0.678,0.606,7,-9.811,1,0.0309,0.547,0.102,0.214,0.814,130.145,4,37.48666,10,0,r&b,263267.0
0.627,0.92,9,-4.892,0,0.0518,0.203,2.53e-06,0.2,0.952,136.931,4,24.58564,15,1,latin,218693.0
0.48,0.681,5,-6.683,0,0.0327,0.521,0.959,0.0778,0.887,139.758,4,37.86167,9,0,pop,164800.0
0.283,0.959,6,-8.159,1,0.0775,0.157,0.0,0.116,0.533,163.756,4,48.17015,9,0,rock,145533.0
0.155,0.0487,3,-16.942,1,0.0397,0.97,0.00104,0.188,0.087,67.097,5,20.32562,13,1,rock,240867.0
0.507,0.724,2,-5.23,1,0.0316,0.306,0.0,0.971,0.289,103.761,4,26.89072,11,1,r&b,282827.0
0.52,0.364,0,-9.484,1,0.0427,0.76,1.36e-05,0.251,0.716,184.244,4,52.30212,13,1,edm,237293.0
0.483,0.209,8,-13.799,1,0.08,0.154,0.0,0.127,0.264,136.639,3,30.20125,14,1,r&b,339053.0
0.667,0.804,2,-8.583,1,0.0398,0.0328,0.0544,0.0632,0.759,105.797,4,38.93648,9,1,pop,184382.0
0.457,0.574,9,-16.066,1,0.259,0.793,0.0,0.759,0.709,109.195,4,37.54967,9,0,rap,196333.0
0.521,0.564,0,-9.024,1,0.0368,0.714,0.0,0.548,0.689,115.935,4,35.10737,9,1,pop,153707.0
0.512,0.736,2,-8.507,1,0.096,0.324,1.24e-06,0.168,0.877,168.229,4,31.16743,9,1,pop,177600.0
0.491,0.446,3,-10.898,1,0.0397,0.854,0.11,0.103,0.224,78.787,4,48.69817,11,1,r&b,264667.0
0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,4,47.50539,12,1,r&b,253733.0
0.29,0.336,0,-15.593,1,0.0319,0.0971,1.11e-06,0.0995,0.141,142.344,4,33.56993,13,1,rock,367000.0
0.777,0.828,8,-8.416,1,0.134,0.503,0.00787,0.0544,0.972,106.412,4,41.33202,8,0,pop,158227.0
0.694,0.308,2,-19.315,1,0.0351,0.171,0.0712,0.0866,0.524,95.989,4,36.89209,7,1,pop,143693.0
0.305,0.222,5,-14.372,1,0.0456,0.761,0.952,0.501,0.544,171.79,5,8.71847,3,0,rock,35760.0
0.247,0.388,2,-11.99,1,0.0367,0.00566,0.392,0.099,0.0598,124.513,4,30.27377,30,0,rock,937867.0
0.409,0.329,8,-11.98,1,0.0814,0.878,1.05e-05,0.0884,0.135,112.341,4,38.87865,30,0,r&b,802573.0
0.697,0.712,5,-10.605,1,0.0316,0.184,5.35e-05,0.196,0.943,132.801,4,24.18316,13,1,pop,212333.0
0.689,0.936,10,-3.521,0,0.0819,0.379,0.000658,0.082,0.79,110.366,4,26.41689,10,1,latin,208493.0
0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,4,30.42511,9,1,pop,220573.0
0.521,0.947,5,-6.809,0,0.0937,0.444,0.852,0.0805,0.778,103.364,1,38.00866,9,0,latin,135973.0
0.608,0.00358,10,-26.517,1,0.107,0.965,0.0,0.379,0.544,127.661,4,26.46803,4,0,pop,63040.0
0.434,0.235,0,-16.04,1,0.037,0.854,0.0075,0.115,0.264,131.447,4,44.79115,8,0,pop,203960.0
0.803,0.556,7,-12.01,1,0.125,0.338,0.0296,0.639,0.692,114.398,4,60.92443,11,1,pop,216613.0
0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,4,30.26391,8,1,pop,199396.0
0.662,0.566,9,-7.466,1,0.0328,0.375,4.02e-06,0.162,0.642,107.497,4,20.9367,10,1,pop,181693.0
0.234,0.947,0,-7.293,1,0.117,0.0108,0.0,0.212,0.16,176.279,4,29.18363,11,0,rock,175973.0
0.561,0.302,0,-13.513,1,0.0493,0.536,0.339,0.263,0.551,114.639,4,28.90029,11,0,pop,224653.0
0.601,0.567,0,-12.79,1,0.306,0.906,6.13e-05,0.667,0.881,140.646,3,30.2092,5,0,rap,93297.0
0.636,0.463,0,-8.569,1,0.0438,0.906,0.0,0.121,0.95,126.83,4,24.16217,4,0,pop,55520.0
0.387,0.214,5,-14.388,1,0.0294,0.892,0.000981,0.085,0.407,84.899,3,27.00507,7,1,pop,166320.0
0.538,0.899,9,-6.479,0,0.0457,0.00661,0.0049,0.13,0.702,135.637,4,17.00737,12,1,r&b,243707.0
0.599,0.427,7,-11.075,1,0.0312,0.545,9.65e-06,0.0609,0.484,118.714,4,31.13392,23,1,r&b,406147.0
0.477,0.464,7,-10.818,0,0.0272,0.567,0.0,0.487,0.689,77.917,4,28.57089,11,1,pop,184635.0
0.553,0.91,11,-8.073,0,0.125,0.174,0.0109,0.25,0.64,90.484,4,24.8644,7,1,latin,150453.0
0.505,0.747,8,-5.422,1,0.0308,0.064,0.00647,0.244,0.529,139.865,4,41.1841,7,1,pop,223090.0
0.593,0.841,0,-4.587,0,0.0378,0.0579,0.201,0.275,0.951,114.112,4,49.33917,8,0,pop,203000.0
0.374,0.684,4,-6.472,1,0.0639,0.277,0.0158,0.159,0.742,148.373,4,26.33579,15,1,r&b,292173.0
0.366,0.603,0,-5.846,1,0.0277,0.536,3.59e-05,0.112,0.53,136.337,4,39.7653,8,1,pop,152587.0
0.316,0.965,5,-10.043,0,0.0886,0.031,0.664,0.795,0.151,77.942,4,69.39747,5,0,rock,129507.0
0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,4,40.30083,9,1,r&b,261413.0
0.185,0.52,7,-8.382,0,0.0324,0.762,9.73e-06,0.177,0.442,74.56,4,25.73267,15,0,rock,253587.0
0.821,0.573,11,-14.136,0,0.0718,0.105,0.0642,0.0566,0.938,97.12,4,56.59042,9,1,r&b,247773.0
0.573,0.519,0,-9.744,1,0.0897,0.777,0.000331,0.0967,0.845,124.479,4,50.23758,9,0,r&b,267290.0
0.77,0.553,10,-13.632,1,0.0268,0.0614,0.00106,0.103,0.904,98.346,4,30.86958,13,1,pop,230107.0
0.627,0.0918,5,-25.037,1,0.0635,0.963,0.933,0.0937,0.694,149.297,4,29.04188,8,0,pop,150773.0
0.451,0.878,0,-6.698,1,0.043,0.0106,0.00647,0.416,0.286,137.968,4,21.61643,14,0,r&b,292053.0
0.575,0.0639,4,-20.735,0,0.0575,0.984,0.946,0.0881,0.21,135.296,4,74.85923,6,0,pop,173293.0
0.529,0.343,2,-16.192,1,0.044,0.654,5.97e-05,0.121,0.661,153.466,4,26.95253,14,1,pop,205733.0
0.576,0.325,1,-17.928,1,0.0367,0.851,0.000212,0.0975,0.325,96.538,4,27.97244,17,1,r&b,524360.0
0.273,0.282,7,-17.342,0,0.0285,0.724,0.000653,0.304,0.33,96.18,4,36.89844,12,1,rock,240520.0
0.557,0.55,8,-11.558,1,0.0377,0.745,0.00035,0.122,0.866,107.282,4,51.07346,7,1,pop,160000.0
0.473,0.329,7,-18.722,1,0.0511,0.632,0.772,0.0651,0.399,134.338,4,30.92167,9,0,pop,184653.0
0.567,0.667,0,-9.651,1,0.0294,0.0376,0.000126,0.222,0.743,121.364,4,36.00295,8,1,pop,121173.0
0.844,0.725,7,-9.278,1,0.0443,0.154,0.706,0.0833,0.984,130.909,4,27.69316,7,0,pop,143960.0
0.331,0.597,8,-12.626,1,0.0436,0.16,0.933,0.182,0.55,94.9,4,39.57199,5,0,rock,99529.0
0.531,0.265,5,-20.515,1,0.0299,0.775,0.908,0.0892,0.438,127.999,4,37.94958,13,0,r&b,249960.0
0.265,0.447,0,-7.439,0,0.035,0.302,0.08,0.108,0.387,95.331,3,64.97103,4,0,rock,101520.0
0.705,0.681,5,-8.734,0,0.0829,0.0299,2.49e-05,0.0588,0.647,119.89,4,43.0191,10,1,pop,220000.0
0.598,0.61,9,-12.969,1,0.0578,0.417,0.00862,0.835,0.882,126.587,4,20.86664,9,0,pop,157360.0
0.5,0.411,2,-5.796,1,0.0294,0.376,0.0,0.147,0.468,80.831,4,44.48717,9,0,pop,157493.0
0.672,0.52,1,-8.176,1,0.0763,0.159,0.0,0.238,0.62,124.492,4,51.10411,7,0,pop,139973.0
0.612,0.0941,7,-27.886,1,0.0427,0.835,6.51e-05,0.119,0.9,77.295,4,62.73895,4,0,pop,92800.0
0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,4,26.59008,8,1,r&b,269840.0
0.447,0.195,6,-10.432,0,0.203,0.907,0.952,0.12,0.61,113.905,3,0.0,2,0,pop,63173.0
0.379,0.312,7,-14.96,1,0.032,0.971,0.782,0.0911,0.136,75.594,1,62.04693,5,0,pop,96467.0
0.199,0.108,9,-21.712,0,0.0437,0.978,0.913,0.0889,0.0589,133.616,4,26.1482,20,0,rock,389947.0
0.712,0.598,11,-9.94,1,0.0345,0.071,6.95e-06,0.26,0.814,116.553,4,59.35626,12,1,pop,232813.0
0.515,0.562,2,-14.204,1,0.0403,0.378,0.000101,0.0966,0.934,167.709,4,30.92348,10,0,pop,157387.0
0.543,0.932,7,-6.764,1,0.0548,0.0305,4.79e-05,0.0318,0.596,93.185,4,20.5629,19,1,r&b,509520.0
0.459,0.656,9,-11.694,0,0.0316,0.0112,0.118,0.215,0.772,87.847,3,25.73534,9,0,pop,153667.0
0.461,0.365,2,-12.63,1,0.0375,0.813,1.8e-06,0.683,0.408,130.279,4,35.27102,8,0,pop,174133.0
0.777,0.853,2,-7.637,1,0.122,0.0385,0.0,0.0811,0.624,113.539,4,35.43607,8,1,latin,163347.0
0.442,0.582,7,-13.633,1,0.035,0.914,0.796,0.112,0.834,154.758,4,24.22457,12,0,pop,164893.0
0.45,0.446,3,-9.229,1,0.0325,0.257,0.0,0.351,0.558,114.18,3,59.76233,15,1,r&b,335080.0
0.558,0.213,6,-13.451,1,0.0289,0.452,0.0,0.0967,0.363,107.134,4,18.99509,12,1,pop,202173.0
0.729,0.42,2,-15.718,0,0.0322,0.206,0.743,0.401,0.95,112.113,4,22.42637,13,1,r&b,251027.0
0.719,0.79,2,-8.002,1,0.0521,0.0568,0.0,0.0573,0.846,103.751,4,76.44598,11,1,r&b,267067.0
0.513,0.722,8,-11.885,0,0.209,0.553,2.2e-06,0.316,0.92,165.05,4,50.01321,7,0,pop,158427.0
0.752,0.402,5,-10.224,1,0.269,0.254,0.151,0.0532,0.859,111.919,4,27.15085,8,0,rap,134681.0
0.722,0.778,4,-7.931,1,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,4,46.06008,8,1,pop,202000.0
0.355,0.986,9,-6.238,1,0.248,0.0187,0.000477,0.999,0.585,174.359,4,52.83268,10,1,rap,265800.0
0.532,0.81,0,-10.55,1,0.248,0.875,0.0606,0.262,0.921,135.248,3,29.89393,15,0,rap,252202.0
0.575,0.565,0,-14.36,1,0.0564,0.0439,0.755,0.0852,0.615,109.968,4,26.52503,12,0,pop,213873.0
0.792,0.56,4,-9.606,1,0.0294,0.0533,0.000383,0.0716,0.789,120.284,4,53.5777,10,0,r&b,269573.0
0.473,0.417,7,-18.433,1,0.0416,0.61,0.875,0.0951,0.708,154.044,4,33.0324,8,0,pop,161840.0
0.461,0.658,2,-5.039,1,0.0274,0.0284,0.000204,0.391,0.625,89.673,4,37.11797,10,1,pop,187373.0
0.219,0.00517,1,-27.169,1,0.0437,0.942,0.886,0.121,0.0371,68.216,5,115.33009,16,0,rock,423080.0
0.54,0.675,9,-7.269,1,0.0563,0.214,1.35e-05,0.149,0.827,166.483,4,36.00138,14,0,r&b,263440.0
0.68,0.617,2,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,4,48.27043,8,1,pop,176933.0
0.426,0.0908,7,-21.21,1,0.0434,0.881,0.8,0.0861,0.12,81.902,3,28.93279,10,0,pop,190067.0
0.529,0.743,9,-5.523,1,0.0481,0.177,0.0,0.0759,0.78,116.817,4,37.04436,7,1,pop,180547.0
0.453,0.0221,1,-23.831,1,0.061,0.995,0.944,0.11,0.2,136.13,5,17.37656,12,0,pop,231491.0
0.468,0.803,0,-4.28,1,0.0335,0.669,0.0181,0.343,0.722,110.636,4,19.13531,12,1,pop,197893.0
0.373,0.776,9,-7.745,0,0.115,0.022,0.00307,0.307,0.911,115.931,4,77.41837,11,0,r&b,257333.00000000003
0.677,0.268,5,-16.067,1,0.035,0.744,0.0,0.368,0.773,110.095,4,29.8563,6,0,pop,82053.0
0.649,0.741,7,-9.469,1,0.0414,0.598,2.15e-06,0.0295,0.918,96.791,4,29.99161,7,1,pop,134107.0
0.672,0.741,9,-8.577,1,0.0431,0.0927,1.98e-06,0.103,0.864,112.549,4,26.16513,9,1,pop,178333.0
0.542,0.519,11,-14.059,0,0.513,0.397,0.0116,0.106,0.312,155.185,4,32.72814,11,0,rap,366480.0
0.548,0.316,4,-15.247,0,0.348,0.583,4.94e-06,0.728,0.405,133.259,4,36.22047,10,0,rap,316333.0
0.347,0.242,1,-14.966,0,0.029,0.978,0.00673,0.31,0.344,108.075,4,44.25608,12,0,rock,211640.0
0.436,0.482,0,-11.982,1,0.0443,0.827,0.00286,0.671,0.62,137.679,4,63.60886,7,0,pop,168751.0
0.48,0.776,2,-5.65,1,0.0432,0.334,0.000217,0.133,0.95,171.135,4,34.4465,15,1,edm,313027.0
0.344,0.161,2,-17.154,1,0.0314,0.53,0.0,0.106,0.38,90.824,4,21.6264,12,1,rock,193493.0
0.571,0.322,7,-13.815,1,0.0296,0.726,0.0,0.453,0.485,109.141,4,31.86718,9,1,pop,157269.0
0.652,0.186,2,-16.71,0,0.0405,0.82,0.853,0.065,0.561,111.982,4,19.72774,9,0,pop,170840.0
0.238,0.0752,10,-19.216,1,0.0317,0.921,0.000191,0.0942,0.167,79.789,3,39.78008,8,1,rock,220400.0
0.675,0.583,9,-14.37,0,0.044,0.268,0.8,0.113,0.615,99.505,4,28.06559,8,0,pop,132200.0
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,4,84.50274,8,1,r&b,322549.0
0.615,0.653,5,-7.999,1,0.0332,0.575,3.92e-05,0.0899,0.88,136.299,4,35.14676,9,1,pop,170107.0
0.761,0.856,8,-7.89,1,0.0491,0.182,0.00233,0.0943,0.952,129.957,4,23.91555,11,1,latin,231493.0
0.325,0.162,7,-23.497,1,0.047,0.911,0.00375,0.14,0.356,127.525,4,33.47053,5,0,rock,79587.0
0.525,0.554,10,-12.765,0,0.0513,0.000184,0.0765,0.0563,0.542,122.185,4,40.16821,15,1,r&b,421043.0
