danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.52,0.771,2,-10.323,1,0.0685,0.278,0.651,0.275,0.661,142.114,3,57.19943,10,0,r&b,361733.0
0.431,0.273,10,-19.398,1,0.0481,0.892,0.899,0.108,0.807,94.991,4,17.0986,11,0,pop,147840.0
0.674,0.708,1,-10.747,1,0.064,0.0388,0.00967,0.273,0.694,110.434,4,35.10824,19,0,r&b,337533.0
0.71,0.734,0,-14.932,0,0.052,0.511,0.838,0.0701,0.4,147.979,4,90.54647,6,0,pop,177093.0
0.547,0.513,1,-7.006,1,0.0267,0.201,0.0,0.0866,0.2,73.214,4,42.80697,9,1,r&b,277600.0
0.415,0.188,10,-11.088,1,0.0305,0.805,0.0,0.235,0.172,134.318,4,28.77603,10,0,r&b,240400.0
0.758,0.535,6,-6.018,0,0.0664,0.0363,0.66,0.0546,0.834,95.98,4,40.82002,11,0,pop,207107.0
0.625,0.828,5,-6.65,0,0.0406,0.00953,6.12e-05,0.225,0.966,123.015,4,35.87388,8,0,r&b,333867.0
0.249,0.0678,10,-21.925,1,0.0401,0.955,0.863,0.103,0.127,180.593,3,55.92739,10,0,rock,238533.0
0.726,0.454,10,-8.528,1,0.0253,0.432,0.00168,0.0446,0.545,79.913,4,44.88047,12,1,r&b,262333.0
0.629,0.673,6,-8.285,1,0.0406,0.0419,3.64e-05,0.1,0.717,112.955,4,27.21214,11,1,r&b,256000.0
0.357,0.326,7,-10.449,0,0.031,0.79,0.0,0.108,0.431,147.854,4,31.48174,9,0,rock,195427.0
0.26,0.977,7,-7.414,0,0.12,5.16e-06,0.877,0.173,0.0732,129.541,3,63.27649,9,0,rock,209120.0
0.473,0.173,10,-9.853,1,0.0264,0.937,7.7e-05,0.118,0.286,83.372,3,50.65529,8,1,pop,190640.0
0.663,0.788,5,-7.484,1,0.0314,0.00838,0.143,0.19,0.476,101.779,4,42.68993,23,1,r&b,386000.0
0.678,0.544,9,-6.7,0,0.041,0.628,7.92e-06,0.0894,0.759,175.981,4,38.83231,9,1,edm,229027.0
0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,4,85.09189,7,1,pop,238640.0
0.499,0.317,2,-19.524,1,0.507,0.858,0.002,0.725,0.828,169.74,4,32.64031,5,0,rap,117960.0
0.512,0.89,1,-6.707,1,0.0431,0.00341,0.00295,0.0993,0.715,156.035,4,25.07184,12,0,latin,199760.0
0.435,0.239,5,-16.52,0,0.0578,0.906,3.76e-05,0.109,0.517,73.393,4,30.27094,7,0,pop,162800.0
0.644,0.728,9,-9.989,0,0.039,0.0019,0.78,0.315,0.67,88.262,5,28.37255,8,0,r&b,334187.0
0.506,0.409,2,-10.726,1,0.0307,0.141,0.238,0.106,0.253,122.265,4,17.5618,11,1,r&b,260399.99999999997
0.654,0.873,7,-8.06,0,0.0439,0.147,0.00166,0.31,0.956,107.073,4,19.90606,14,1,r&b,296333.0
0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,4,42.71049,9,1,r&b,253960.0
0.785,0.905,8,-7.929,1,0.0449,0.00803,0.859,0.046,0.969,136.018,4,41.57319,7,1,latin,224227.0
0.428,0.0283,6,-24.818,1,0.0411,0.761,0.0,0.103,0.237,126.12,4,39.92769,7,0,pop,170107.0
0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,3,31.57454,7,0,rock,144893.0
0.556,0.769,9,-4.971,1,0.0302,0.0592,0.119,0.231,0.967,103.36,4,123.5216,11,0,r&b,288267.0
0.556,0.578,7,-10.333,1,0.031,0.455,7.03e-06,0.308,0.906,127.336,4,35.9913,9,0,pop,179667.0
0.862,0.493,4,-14.19,0,0.102,0.00857,0.0,0.26,0.533,102.886,4,29.04983,16,1,r&b,402215.0
0.731,0.758,10,-8.322,0,0.116,0.112,1.64e-06,0.0987,0.8,86.105,4,73.36658,12,1,r&b,302640.0
0.718,0.477,9,-9.278,0,0.027,0.105,0.0,0.0964,0.382,109.99,4,40.58317,8,1,r&b,248400.0
0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,4,29.73277,9,1,latin,239027.0
0.702,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.646,115.185,4,30.29471,11,1,r&b,252333.0
0.556,0.273,6,-16.342,0,0.0575,0.707,0.0,0.127,0.349,95.227,4,25.69545,19,0,r&b,307000.0
0.752,0.793,9,-6.726,0,0.0275,0.00408,0.071,0.0322,0.923,117.706,4,49.65737,10,0,r&b,241587.0
0.323,0.872,0,-6.261,1,0.115,0.000133,0.000293,0.262,0.187,120.265,4,32.64684,6,0,rock,213000.0
0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,4,19.31991,11,1,pop,203373.0
0.354,0.264,7,-13.87,1,0.0398,0.789,0.0,0.568,0.307,82.45,3,37.93585,4,0,rock,79923.0
0.481,0.307,2,-15.283,1,0.0556,0.961,0.667,0.0983,0.969,153.919,4,42.00953,4,0,pop,94000.0
0.604,0.589,7,-8.074,0,0.0392,0.971,0.903,0.352,0.963,120.046,4,38.85046,8,0,pop,168373.0
0.467,0.641,0,-12.203,1,0.0448,0.000388,8.47e-05,0.0594,0.587,156.134,4,38.10963,11,1,pop,230067.0
0.466,0.405,9,-13.259,0,0.0365,0.136,0.0,0.102,0.159,141.758,3,38.28599,12,1,r&b,303867.0
0.497,0.875,7,-8.84,1,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,4,53.7296,7,1,latin,190640.0
0.449,0.495,9,-8.82,1,0.0431,0.749,6.51e-06,0.371,0.676,198.017,4,23.4574,14,0,edm,271080.0
0.557,0.553,1,-7.954,1,0.0319,0.247,0.0,0.125,0.253,139.821,4,33.29244,14,1,pop,239987.0
0.674,0.727,5,-9.861,0,0.0514,0.216,0.297,0.0968,0.587,125.107,4,20.6874,14,0,r&b,355200.0
0.616,0.553,7,-9.269,0,0.0642,0.551,5.34e-06,0.112,0.488,138.145,4,60.90083,19,1,r&b,450600.0
0.354,0.328,10,-13.94,1,0.0372,0.721,1.85e-05,0.294,0.218,128.269,3,46.26624,7,0,rock,168493.0
0.598,0.896,0,-5.079,1,0.0667,0.511,0.0,0.125,0.577,125.392,4,49.82885,8,0,latin,219715.0
0.8,0.863,4,-7.807,0,0.0367,0.362,0.00314,0.137,0.964,101.027,5,54.25857,12,0,r&b,374467.0
0.642,0.591,5,-7.943,1,0.0636,0.49,4e-05,0.203,0.857,82.832,4,19.98015,10,0,pop,200000.0
0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,3,16.46996,12,1,r&b,296493.0
0.472,0.475,4,-11.115,1,0.0311,0.138,3.04e-06,0.113,0.718,150.611,4,14.8427,10,1,pop,194587.0
0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,4,45.02844,12,1,rap,295387.0
0.631,0.801,2,-6.092,1,0.0561,0.153,0.0,0.359,0.59,104.035,4,27.72152,8,1,pop,159600.0
0.62,0.369,6,-10.905,1,0.0297,0.74,0.0,0.124,0.883,100.613,4,25.67581,9,0,pop,188560.0
0.847,0.184,7,-15.909,1,0.438,0.315,0.000115,0.161,0.372,117.958,4,20.5866,6,0,rap,75267.0
0.597,0.579,7,-6.165,1,0.0241,0.0511,0.0,0.221,0.668,91.193,4,27.26899,12,1,r&b,255760.0
0.885,0.566,7,-9.032,1,0.276,6.57e-05,0.0056,0.301,0.396,101.759,4,22.38075,10,1,rap,217907.0
0.225,0.178,0,-20.526,0,0.0352,0.99,0.912,0.173,0.111,155.507,3,32.74987,17,0,rock,294493.0
0.495,0.0756,5,-23.764,0,0.0412,0.59,0.0088,0.136,0.256,110.119,4,26.6864,13,0,pop,230973.0
0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,4,47.70454,27,0,rock,583293.0
0.754,0.693,4,-5.79,0,0.0279,0.41,0.041,0.0623,0.965,108.012,4,28.79214,12,1,r&b,261240.0
0.536,0.242,7,-11.716,1,0.0277,0.674,0.0,0.331,0.331,137.989,4,26.3402,15,1,r&b,276346.0
0.417,0.111,9,-31.491,0,0.0409,0.826,0.94,0.111,0.555,148.094,5,235.0607,8,0,r&b,397000.0
0.524,0.513,10,-8.812,1,0.0298,0.333,0.0,0.71,0.311,120.358,4,33.13937,13,0,r&b,246400.0
0.635,0.0645,2,-16.515,1,0.0348,0.918,0.000313,0.135,0.183,131.826,4,42.4063,10,0,r&b,272933.0
0.877,0.85,1,-13.03,1,0.0726,0.0154,0.00369,0.114,0.809,100.733,4,25.4563,9,1,pop,200600.0
0.716,0.465,9,-13.252,1,0.0643,0.289,0.0,0.111,0.785,137.196,4,35.99284,7,0,pop,150133.0
0.537,0.97,6,-2.481,1,0.0455,0.000411,8.3e-06,0.331,0.695,119.155,4,32.61678,11,1,r&b,242153.0
0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,4,51.9383,17,1,r&b,301520.0
0.387,0.549,2,-7.74,0,0.0306,0.301,0.0,0.352,0.667,179.741,4,30.91413,11,0,edm,181853.0
0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,4,42.8866,20,0,r&b,386973.0
0.671,0.918,10,-5.775,1,0.0504,0.0049,0.0443,0.0895,0.494,121.541,4,35.36759,17,1,r&b,314627.0
0.503,0.6,6,-13.92,0,0.0295,0.623,0.917,0.104,0.973,145.494,4,28.67594,9,0,pop,173560.0
0.289,0.966,0,-4.718,1,0.0435,0.258,1.21e-05,0.704,0.755,109.239,4,43.72588,6,0,rock,127468.0
0.245,0.915,1,-8.992,1,0.0718,9.86e-05,0.704,0.633,0.482,101.017,3,31.70419,9,0,rock,228733.0
0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,4,21.28488,15,1,pop,239733.0
0.685,0.792,2,-8.065,0,0.049,0.0335,0.159,0.243,0.348,135.312,4,73.64381,15,0,r&b,353933.0
0.308,0.217,7,-21.248,0,0.0429,0.963,0.858,0.334,0.443,108.887,3,50.12682,20,0,rock,586173.0
0.734,0.815,5,-9.203,1,0.0303,0.0407,2.85e-06,0.0555,0.958,128.869,4,27.57265,14,1,r&b,332400.0
0.749,0.735,0,-4.92,1,0.168,0.0141,0.0,0.141,0.654,88.904,4,24.3957,11,1,r&b,275360.0
0.283,0.741,7,-11.187,1,0.0595,1.86e-05,0.155,0.181,0.347,151.728,4,41.39739,7,0,rock,199333.0
0.547,0.538,11,-11.39,0,0.0567,0.473,0.0,0.0369,0.718,202.409,4,37.91217,10,1,edm,279600.0
0.494,0.495,7,-8.855,1,0.0312,0.184,0.0,0.127,0.233,126.515,4,48.36306,9,1,r&b,260012.99999999997
0.747,0.918,0,-3.747,1,0.113,0.319,0.0,0.343,0.625,90.287,4,48.8669,9,0,r&b,301493.0
0.545,0.811,0,-4.327,1,0.0448,0.00385,0.000441,0.107,0.701,136.539,4,43.30288,10,1,pop,237493.0
0.522,0.53,7,-12.274,1,0.0303,0.128,0.966,0.0716,0.361,114.5,4,61.88409,9,0,r&b,246773.0
0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,4,37.1599,14,1,r&b,316813.0
0.759,0.401,9,-12.397,1,0.0266,0.469,0.00115,0.159,0.558,108.682,4,45.17268,13,0,r&b,283160.0
0.453,0.844,0,-6.44,1,0.291,0.0236,1.12e-05,0.414,0.751,193.546,4,68.90645,5,0,rap,171667.0
0.612,0.667,9,-5.582,0,0.0346,0.672,0.00627,0.16,0.937,92.361,4,49.58088,13,0,r&b,289960.0
0.638,0.434,0,-11.328,1,0.0494,0.551,0.304,0.0389,0.804,123.205,4,43.89998,11,0,r&b,248000.0
0.504,0.486,3,-10.494,1,0.0369,0.993,0.737,0.328,0.786,125.154,4,47.51314,7,0,pop,160267.0
0.604,0.485,8,-10.842,1,0.0487,0.454,1.34e-05,0.0758,0.557,129.154,4,18.75357,10,0,pop,204187.0
0.583,0.532,10,-7.11,0,0.0309,0.684,0.0,0.306,0.223,131.741,3,24.39038,15,1,r&b,288427.0
0.55,0.64,10,-6.272,1,0.061,0.496,0.0,0.163,0.606,143.345,3,39.00869,14,1,r&b,323680.0
0.663,0.694,9,-8.333,1,0.0282,0.0494,3.41e-05,0.0581,0.401,127.305,4,45.96761,19,1,r&b,358000.0
0.724,0.806,1,-6.843,0,0.295,0.0541,0.0,0.314,0.586,93.863,4,30.51516,13,1,rap,308907.0
0.695,0.855,2,-6.815,1,0.0387,0.00752,0.0307,0.201,0.801,105.709,4,55.87619,10,1,r&b,252053.0
0.644,0.516,4,-6.496,1,0.0341,0.756,0.0,0.0619,0.595,111.709,4,29.29187,10,0,pop,176480.0
0.607,0.858,9,-9.726,0,0.0428,0.185,0.0144,0.0732,0.965,88.041,4,26.47946,16,1,r&b,285400.0
0.798,0.942,8,-4.209,1,0.135,0.0223,0.00286,0.044,0.36,116.577,4,24.10902,13,1,r&b,398333.0
0.257,0.989,10,-5.918,0,0.0867,6.72e-06,0.521,0.263,0.385,109.267,4,41.61336,10,0,rock,225360.0
0.444,0.941,2,-6.443,1,0.0771,3.04e-05,1.62e-06,0.296,0.684,91.77,4,40.83348,6,0,latin,116173.0
0.609,0.171,10,-14.368,1,0.0421,0.894,0.735,0.111,0.645,153.919,3,47.45378,7,0,pop,137467.0
0.619,0.552,4,-8.927,0,0.167,0.0175,0.0,0.0465,0.63,174.603,4,19.93834,11,1,edm,254333.0
0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,4,46.33298,10,1,pop,218733.0
0.558,0.0651,5,-19.887,1,0.0307,0.825,0.0,0.0859,0.539,109.452,4,18.97513,14,0,pop,222733.0
0.684,0.624,10,-12.286,1,0.0315,0.0149,0.759,0.0614,0.921,136.475,4,105.6276,8,0,pop,227040.0
0.311,0.935,2,-10.907,1,0.0847,0.139,0.325,0.887,0.0389,111.528,4,21.06942,9,0,rock,225240.0
0.519,0.394,9,-8.582,0,0.0442,0.596,0.8,0.0423,0.374,73.097,4,28.94702,16,0,r&b,344400.0
0.442,0.585,6,-6.012,1,0.0305,0.606,5.85e-05,0.185,0.233,118.736,4,60.48282,16,1,r&b,385720.0
0.864,0.661,8,-4.008,0,0.0665,0.131,7.84e-06,0.111,0.745,86.006,4,40.60418,9,0,r&b,248533.0
0.936,0.258,0,-13.76,1,0.0571,0.111,0.0,0.0586,0.555,124.799,4,20.18741,6,0,pop,84280.0
0.522,0.889,2,-5.4,1,0.0298,0.00141,0.000123,0.242,0.961,128.473,4,36.37974,8,1,latin,188640.0
0.723,0.592,1,-12.319,0,0.0629,0.365,0.759,0.0623,0.85,91.026,4,30.97488,17,0,r&b,383867.0
0.63,0.692,7,-8.377,1,0.0497,0.00414,4.26e-05,0.0817,0.574,97.096,4,29.25752,11,1,r&b,253773.0
0.537,0.413,5,-9.949,0,0.0366,0.604,0.0,0.16,0.22,127.77,4,61.32283,7,1,pop,195693.0
0.563,0.819,2,-8.113,1,0.0368,0.0637,0.317,0.206,0.818,163.568,4,27.42122,12,0,pop,209467.0
0.567,0.436,5,-9.138,1,0.0242,0.267,0.0,0.217,0.305,91.821,3,30.89944,10,1,pop,214733.0
0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,4,34.32193,8,1,pop,191240.0
0.443,0.943,6,-3.288,1,0.0462,0.0202,0.0292,0.142,0.377,140.349,4,43.13096,9,0,latin,159080.0
0.788,0.774,6,-11.399,1,0.111,0.101,0.0,0.94,0.784,110.491,4,25.55925,12,1,r&b,249836.0
0.59,0.538,1,-5.949,1,0.247,0.0272,0.0,0.17,0.578,121.929,4,24.39662,12,1,rap,294600.0
0.618,0.533,4,-7.286,0,0.0344,0.0945,0.555,0.096,0.611,98.857,4,44.96841,9,0,pop,233067.0
0.538,0.136,3,-15.528,1,0.0299,0.771,0.0,0.102,0.687,112.626,4,40.43923,8,0,pop,194933.0
0.589,0.352,1,-16.238,1,0.035,0.823,0.879,0.0835,0.336,106.019,4,29.07294,14,0,r&b,268200.0
0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,4,47.00565,10,1,pop,239227.0
0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.387,4,36.0246,10,1,latin,236435.0
0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887,4,41.48325,12,1,pop,234867.0
0.615,0.912,10,-8.028,0,0.0416,0.0323,0.0,0.0966,0.753,105.538,4,41.08212,9,1,r&b,265560.0
0.606,0.947,6,-4.446,0,0.0371,0.000874,0.314,0.0514,0.789,119.104,4,32.79508,11,1,latin,235040.0
0.73,0.611,10,-11.419,0,0.0454,0.411,0.00542,0.0726,0.395,95.219,4,43.51447,14,1,r&b,350493.0
0.549,0.62,0,-8.971,1,0.0306,0.0573,0.0,0.591,0.288,135.112,3,50.05247,10,1,r&b,267240.0
0.625,0.723,0,-10.45,1,0.228,0.85,0.81,0.401,0.841,118.281,4,20.52763,13,0,rap,268000.0
0.594,0.421,7,-13.707,0,0.0312,0.198,0.0,0.0832,0.637,74.041,4,139.2605,5,1,pop,238467.0
0.426,0.714,2,-8.573,1,0.0499,0.00881,0.000675,0.293,0.689,78.804,4,21.05094,7,0,pop,210133.0
0.577,0.385,3,-14.092,1,0.0372,0.0267,3.04e-05,0.27,0.203,125.917,4,17.96973,14,1,r&b,350960.0
0.359,0.926,1,-4.378,1,0.0442,9.33e-06,2.8e-05,0.49,0.686,127.653,4,28.74045,7,0,rock,157773.0
0.58,0.858,6,-7.049,1,0.0313,0.277,0.0135,0.106,0.715,93.689,4,41.18173,8,1,r&b,263907.0
0.65,0.534,9,-10.391,1,0.0247,0.377,0.0,0.0416,0.428,94.558,4,64.33487,10,1,r&b,245800.0
0.653,0.662,6,-7.03,1,0.026,0.382,0.0,0.0859,0.51,104.026,4,20.19731,14,1,r&b,319400.0
0.733,0.781,0,-10.265,1,0.0857,0.0352,0.00793,0.147,0.869,114.181,4,33.17885,11,1,r&b,304200.0
0.602,0.898,1,-10.807,0,0.159,0.241,0.00012,0.673,0.582,96.36,4,33.41237,10,0,r&b,326440.0
0.631,0.651,9,-5.232,1,0.0352,0.289,0.0,0.319,0.963,147.562,4,34.73979,8,0,pop,108484.0
0.353,0.458,10,-9.878,0,0.0354,0.578,0.0,0.0939,0.504,175.276,4,42.55169,11,0,rock,211560.0
0.332,0.631,0,-7.52,1,0.0415,0.0014,7.86e-05,0.0789,0.142,121.375,3,77.59855,6,0,rock,208067.0
0.471,0.854,0,-7.328,1,0.182,0.000633,0.000339,0.299,0.358,136.893,4,27.6525,10,0,latin,186267.0
0.753,0.628,0,-10.54,0,0.0466,0.00747,0.000123,0.263,0.94,110.516,4,50.18185,11,1,r&b,263533.0
0.59,0.492,2,-11.204,1,0.0284,0.000157,0.182,0.181,0.0431,111.944,4,95.07987,12,0,r&b,355370.0
0.617,0.5,1,-9.246,1,0.0353,0.115,0.0,0.0978,0.486,115.978,4,23.53019,10,1,r&b,279458.0
0.705,0.575,2,-9.518,1,0.0381,0.215,2.09e-05,0.12,0.596,143.8,4,77.05561,12,1,r&b,274667.0
0.669,0.669,0,-3.759,0,0.032,0.295,0.0,0.322,0.401,131.971,4,25.70933,14,1,r&b,278307.0
0.404,0.986,3,-6.531,1,0.103,0.017,0.0292,0.633,0.0904,125.396,4,30.80915,16,0,r&b,345400.0
0.76,0.428,6,-11.147,0,0.0333,0.246,0.116,0.144,0.673,122.996,4,102.8199,5,1,pop,162293.0
0.686,0.634,2,-10.287,0,0.0559,0.192,0.858,0.152,0.0782,119.934,4,45.52179,18,0,r&b,485307.0
0.69,0.942,1,-5.798,0,0.0729,0.00231,3.38e-05,0.199,0.575,120.533,4,50.30338,8,1,r&b,240824.0
0.735,0.447,4,-15.942,0,0.0609,0.0114,0.0,0.305,0.619,135.999,4,26.44448,20,1,r&b,489733.0
0.259,0.971,1,-4.718,1,0.0792,0.000865,0.00101,0.344,0.689,163.843,4,29.69078,5,0,rock,112493.0
0.759,0.951,5,-4.659,0,0.0811,0.106,1.05e-05,0.954,0.743,110.881,4,91.28836,15,0,r&b,369120.0
0.319,0.498,10,-14.297,0,0.0417,0.992,0.926,0.352,0.851,182.187,4,36.7925,7,0,rock,211573.0
0.44,0.623,2,-10.125,1,0.0482,0.865,0.408,0.0721,0.937,108.399,4,40.00326,14,0,r&b,354027.0
0.759,0.794,10,-5.594,0,0.197,0.0416,0.000147,0.0801,0.658,93.485,4,23.2208,13,0,r&b,278773.0
0.353,0.477,4,-8.726,0,0.0287,0.846,0.0,0.931,0.309,141.961,3,31.54033,9,0,rock,214880.0
0.508,0.362,0,-9.369,1,0.0349,0.483,0.0,0.0996,0.207,168.586,4,38.45841,11,1,r&b,265307.0
0.841,0.412,7,-10.336,1,0.0445,0.0919,0.0,0.0908,0.661,93.65,3,35.05681,9,1,pop,239307.0
0.415,0.53,4,-12.106,0,0.0531,0.465,0.00136,0.125,0.648,124.258,4,40.10018,9,0,pop,220467.0
0.761,0.67,7,-12.668,1,0.142,0.543,0.743,0.0743,0.962,152.387,4,46.6267,8,0,pop,184667.0
0.495,0.937,7,-3.951,1,0.0448,0.000365,0.0617,0.352,0.766,124.572,4,23.89477,9,0,latin,130707.0
0.805,0.451,4,-17.401,0,0.111,0.000532,0.695,0.103,0.465,128.005,4,31.39992,13,1,r&b,369333.0
0.653,0.475,5,-11.758,0,0.0245,0.362,0.213,0.372,0.37,100.153,4,23.31412,12,0,r&b,309507.0
0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,4,37.27743,9,1,r&b,320867.0
0.649,0.453,4,-8.849,0,0.0558,0.481,0.0,0.286,0.493,128.021,4,47.24677,9,1,r&b,270467.0
0.781,0.722,7,-8.376,1,0.0668,0.236,0.00042,0.077,0.532,87.862,4,47.60154,10,1,pop,229375.0
0.398,0.181,0,-13.544,0,0.0336,0.946,0.837,0.0783,0.174,125.481,4,33.06947,10,0,pop,205907.0
0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4,39.01876,10,1,latin,206200.0
0.293,0.251,5,-10.808,1,0.0281,0.854,0.000266,0.0963,0.297,182.237,3,45.1254,14,1,rock,279827.0
0.58,0.47,3,-11.923,1,0.0338,0.863,0.931,0.11,0.43,111.464,4,45.51942,6,0,pop,125933.0
0.434,0.526,2,-8.801,0,0.0315,0.748,0.0,0.0892,0.472,128.223,4,29.10722,11,0,r&b,267267.0
0.425,0.795,2,-5.37,1,0.0478,0.0227,0.0174,0.0685,0.367,148.414,4,86.51056,9,0,r&b,267387.0
0.538,0.00101,6,-32.877,1,0.259,0.974,0.748,0.0455,0.0375,135.636,4,38.87507,30,0,rap,660400.0
0.257,0.789,9,-8.844,1,0.0492,0.00436,0.0,0.365,0.467,142.671,4,47.19712,7,0,rock,132333.0
0.667,0.786,7,-7.396,1,0.0439,0.139,0.00818,0.152,0.715,115.533,4,23.09125,4,0,pop,62893.0
0.721,0.431,1,-6.633,1,0.045,0.244,0.0,0.0886,0.318,119.76,4,32.06467,13,1,r&b,247133.0
0.468,0.798,4,-9.08,1,0.0444,0.000451,0.855,0.386,0.561,162.216,3,47.25432,6,0,pop,165933.0
0.716,0.772,10,-6.816,0,0.037,0.134,2.15e-06,0.35,0.67,107.823,4,17.29282,15,1,r&b,272440.0
0.701,0.881,10,-6.22,0,0.0458,0.0697,3.15e-05,0.0473,0.932,108.35,4,19.47064,12,1,r&b,291467.0
0.771,0.845,2,-4.99,1,0.0428,0.671,2.03e-05,0.157,0.938,105.129,4,30.56138,15,0,r&b,277400.0
0.765,0.275,2,-14.683,1,0.0515,0.0761,0.127,0.162,0.48,117.84,4,33.99404,16,0,r&b,406720.0
0.401,0.872,0,-4.91,1,0.117,0.215,0.00104,0.292,0.642,78.443,3,22.45207,10,1,r&b,243000.0
0.744,0.819,7,-10.303,1,0.0546,0.0259,0.00229,0.178,0.87,120.355,4,38.66995,7,1,pop,223467.0
0.651,0.402,11,-9.303,1,0.0281,0.639,8.09e-05,0.0764,0.256,119.878,4,43.3398,15,1,r&b,345600.0
0.596,0.324,10,-13.817,0,0.0343,0.892,9.7e-05,0.184,0.355,127.956,4,23.89895,18,1,r&b,397987.0
0.511,0.32,10,-15.514,0,0.0448,0.736,0.506,0.103,0.177,77.397,4,37.40742,16,0,r&b,513533.0
0.239,0.996,1,-5.473,1,0.162,0.000346,0.265,0.401,0.143,139.718,4,31.75007,9,0,rock,174867.0
0.674,0.565,1,-13.902,1,0.0537,0.161,0.0,0.0939,0.827,102.556,4,51.75504,13,1,r&b,267812.0
0.4,0.507,3,-10.136,1,0.042,0.391,3.04e-06,0.264,0.336,119.725,4,36.47172,14,0,r&b,350440.0
0.144,0.0496,0,-26.6,0,0.043,0.766,0.917,0.112,0.0342,139.792,4,47.147,24,0,rock,496973.0
0.868,0.964,2,-3.72,1,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,4,58.85779,12,1,r&b,312960.0
0.771,0.68,7,-6.725,0,0.157,0.101,0.0,0.218,0.799,84.159,4,45.28091,11,0,r&b,281560.0
0.688,0.716,4,-4.001,0,0.0297,0.131,0.0,0.134,0.352,96.043,4,82.17165,10,1,r&b,247600.0
0.509,0.774,2,-7.892,1,0.0316,0.333,2.87e-06,0.259,0.723,156.147,4,36.68043,13,0,pop,227173.0
0.725,0.279,0,-14.346,0,0.0701,0.592,0.0,0.0869,0.471,119.787,4,24.25556,9,1,r&b,272560.0
0.904,0.728,10,-4.773,0,0.275,0.351,0.000137,0.146,0.847,90.458,4,86.31738,10,1,rap,244013.0
0.823,0.525,5,-7.515,1,0.0423,0.529,0.0,0.196,0.944,99.875,4,33.96867,6,0,pop,127733.0
0.684,0.694,3,-5.776,1,0.0375,0.000351,0.7,0.0496,0.882,121.342,4,52.18907,5,1,pop,140480.0
0.639,0.58,7,-9.402,1,0.0285,0.077,1.09e-05,0.313,0.663,90.732,4,57.06711,8,1,pop,193773.0
0.642,0.357,7,-13.091,1,0.0312,0.836,0.285,0.121,0.774,124.499,4,35.6638,11,0,pop,192067.0
0.478,0.889,6,-7.653,1,0.0811,0.000648,3.68e-06,0.279,0.633,119.12,4,23.87427,5,0,latin,155147.0
0.645,0.623,2,-7.836,1,0.0359,0.566,0.0,0.204,0.624,95.968,4,25.89756,10,0,pop,229667.0
0.456,0.649,8,-6.157,1,0.0265,0.0323,4.02e-06,0.0461,0.0763,152.957,4,40.47413,10,1,r&b,269893.0
0.601,0.545,4,-9.972,0,0.0311,0.479,0.000224,0.0975,0.234,89.79,4,34.5315,13,1,r&b,281067.0
0.475,0.106,1,-19.107,1,0.0586,0.907,0.0282,0.666,0.282,108.19,4,38.20378,24,0,r&b,594760.0
0.691,0.731,0,-9.675,1,0.0371,0.0079,1.11e-05,0.108,0.83,123.044,4,34.7954,10,1,r&b,304160.0
0.334,0.997,10,-2.627,0,0.21,0.102,0.00906,0.1,0.121,111.737,4,63.39381,12,0,rock,350373.0
0.738,0.357,10,-9.081,0,0.0593,0.116,1.51e-06,0.26,0.34,126.143,4,34.76084,10,1,r&b,299200.0
0.637,0.626,2,-10.728,1,0.329,0.419,0.0,0.0543,0.485,169.969,4,98.62226,7,1,rap,239160.0
0.825,0.494,4,-9.413,0,0.201,0.283,0.00204,0.151,0.643,84.854,4,58.90899,13,1,r&b,307307.0
0.713,0.479,2,-7.65,1,0.0443,0.344,3.79e-06,0.127,0.933,85.983,4,26.06402,7,0,pop,169987.0
