danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.785,0.783,2,-3.982,1,0.187,0.00877,0.00454,0.072,0.592,98.132,4,29.59849,10,1,r&b,290200.0
0.779,0.788,2,-4.63,0,0.0362,0.278,2.5e-06,0.0708,0.791,119.999,4,33.08724,10,1,pop,206933.0
0.139,0.976,10,-8.029,0,0.0997,0.0,0.724,0.159,0.324,170.663,4,34.43065,10,0,rock,189827.0
0.2,0.974,7,-4.229,1,0.291,1.84e-05,0.161,0.36,0.215,80.123,4,19.69888,10,0,rap,247520.0
0.331,0.96,2,-2.952,1,0.0508,0.00048,4.27e-06,0.832,0.543,164.15,4,54.5906,12,0,rock,228867.0
0.589,0.749,1,-3.931,0,0.0593,0.199,0.0,0.204,0.48,121.953,4,30.21569,13,1,r&b,297627.0
0.821,0.82,1,-1.562,1,0.233,0.178,6.35e-06,0.149,0.564,94.05,4,41.53881,7,1,rap,187400.0
0.543,0.917,1,-3.391,1,0.0444,0.00572,7.76e-05,0.104,0.329,132.246,4,32.85281,11,1,r&b,246840.0
0.256,0.832,7,-10.396,1,0.0608,2.7e-05,0.611,0.121,0.535,111.074,4,27.74619,17,0,rock,345893.0
0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,4,44.49845,10,0,r&b,267355.0
0.432,0.415,9,-13.992,1,0.207,0.000521,0.877,0.325,0.112,138.339,4,29.99406,11,0,r&b,308000.0
0.143,0.872,3,-7.295,1,0.0833,0.197,0.826,0.427,0.214,143.924,4,47.43758,13,0,rock,310000.0
0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,4,38.23039,15,1,r&b,348893.0
0.62,0.443,2,-6.771,1,0.0359,0.72,0.0,0.049,0.419,127.02,1,79.18365,5,0,pop,128039.99999999999
0.238,0.0692,4,-25.769,0,0.0399,0.992,0.000564,0.15,0.133,129.087,1,62.45342,6,0,rock,158960.0
0.303,0.926,4,-3.945,0,0.0695,0.00115,0.00235,0.275,0.272,182.915,3,22.13935,9,1,rock,233427.0
0.567,0.777,4,-3.447,1,0.0448,0.209,0.0,0.106,0.403,129.86,4,19.35169,12,1,pop,216387.0
0.697,0.681,4,-5.084,0,0.219,0.0598,0.0,0.301,0.82,77.847,4,96.86161,10,1,r&b,258987.00000000003
0.599,0.801,1,-4.912,0,0.0276,0.0285,0.0,0.126,0.65,94.955,4,22.35506,9,0,r&b,256067.0
0.785,0.629,1,-5.341,1,0.0583,0.499,0.0,0.108,0.884,135.998,4,32.96611,9,0,pop,217027.0
0.0655,0.206,0,-15.466,1,0.0468,0.964,0.918,0.0736,0.0308,73.238,5,23.13162,19,0,rock,462480.0
0.279,0.966,2,-6.485,1,0.119,0.000207,0.0193,0.345,0.289,119.936,4,32.22884,12,0,rock,222693.0
0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,4,108.6306,6,1,latin,189333.0
0.688,0.995,8,-6.518,1,0.0568,0.00167,0.878,0.523,0.159,145.996,4,53.13951,12,0,r&b,265079.0
0.437,0.948,2,-3.349,1,0.109,0.000233,0.00461,0.197,0.605,94.632,4,44.1246,11,0,latin,220600.0
0.228,0.936,5,-5.302,1,0.0831,0.00279,0.000439,0.0987,0.355,166.257,3,40.61601,10,0,rock,296600.0
0.394,0.986,10,-2.442,0,0.0742,0.00602,0.0,0.39,0.455,173.97,4,34.5906,11,0,edm,206813.0
0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,4,22.28434,9,1,r&b,253307.0
0.213,0.489,7,-8.471,1,0.0334,0.112,0.0,0.133,0.139,196.347,3,39.68074,9,1,rock,200400.0
0.218,0.923,2,-8.261,1,0.0778,2.03e-06,0.344,0.223,0.272,112.101,3,43.08941,8,0,rock,219227.0
0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888,4,62.04231,9,1,rap,237667.0
0.556,0.38,0,-12.599,1,0.0404,0.0108,0.766,0.154,0.151,127.779,4,62.54488,7,0,pop,226933.0
0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975,4,20.6439,8,1,rap,196640.0
0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,4,22.14698,12,1,edm,228347.0
0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,4,56.93035,10,1,r&b,245293.0
0.619,0.741,5,-7.186,1,0.0444,0.393,0.0,0.079,0.923,99.475,4,91.35802,5,0,pop,163840.0
0.522,0.874,6,-4.392,0,0.0362,0.000273,0.00579,0.261,0.196,132.018,4,30.744,10,1,latin,215106.0
0.264,0.0015,1,-31.256,1,0.0578,0.882,0.491,0.12,0.116,70.174,4,95.33865,17,0,rock,482067.0
0.603,0.707,2,-6.215,1,0.0804,0.118,0.0,0.14,0.455,141.837,4,54.10696,11,1,r&b,299400.0
0.572,0.235,10,-24.173,0,0.0741,0.434,0.885,0.093,0.491,119.194,4,50.06294,6,0,pop,190667.0
0.77,0.854,1,-0.949,0,0.0539,0.00503,9.31e-05,0.319,0.807,90.006,4,36.27837,14,1,r&b,264093.0
0.214,0.708,0,-4.044,1,0.0496,0.00337,0.0,0.0785,0.339,173.098,4,35.34867,9,0,rock,136627.0
0.342,0.709,8,-6.151,0,0.0615,9.71e-06,0.899,0.196,0.319,122.242,4,24.37085,8,0,rock,185493.0
0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,4,22.65941,16,1,rock,334907.0
0.209,0.872,9,-2.996,1,0.0757,0.217,0.0,0.0768,0.294,78.139,4,53.00219,13,1,rock,281560.0
0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,4,44.93003,11,1,r&b,273360.0
0.867,0.854,8,-5.211,1,0.0478,0.0496,2.73e-05,0.323,0.972,136.446,4,43.41272,10,1,latin,221947.0
0.43,0.203,8,-10.425,1,0.0369,0.863,4.71e-06,0.106,0.105,119.884,4,30.53485,10,1,pop,210333.0
0.796,0.909,0,-8.571,1,0.0582,0.00184,0.929,0.0894,0.962,128.031,4,33.77961,14,0,r&b,414077.0
0.297,0.501,7,-14.485,1,0.0316,0.00665,0.19,0.258,0.161,95.571,4,39.56201,15,0,rock,330507.0
0.548,0.769,4,-4.853,1,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,4,40.46259,11,1,r&b,248280.0
0.554,0.806,9,-8.376,1,0.0337,3.09e-05,7.5e-05,0.0873,0.697,122.941,4,68.44154,5,0,pop,159773.0
0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4,53.96275,10,1,rap,326467.0
0.725,0.822,9,-10.059,1,0.0402,0.0111,0.0,0.0938,0.581,127.969,4,32.05269,11,1,pop,223040.0
0.448,0.875,1,-6.383,0,0.108,0.00876,0.0,0.653,0.683,169.898,4,72.93798,8,1,latin,212013.0
0.365,0.648,4,-4.674,1,0.0538,0.157,0.0,0.371,0.686,200.239,4,30.83972,7,0,edm,157640.0
0.659,0.966,8,-2.783,0,0.0538,0.0279,8.25e-05,0.0489,0.687,93.008,4,23.649,8,1,latin,193600.0
0.59,0.656,11,-5.548,0,0.0335,0.093,0.0,0.676,0.138,108.115,4,27.76048,9,1,pop,212080.0
0.49,0.987,11,-6.341,0,0.0605,0.00116,0.0817,0.195,0.696,143.935,4,48.85973,11,0,latin,231013.0
0.643,0.86,11,-4.447,1,0.0495,0.00423,0.0,0.286,0.674,111.148,4,26.33401,9,1,latin,211107.0
0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4,51.98036,8,1,pop,231933.0
0.705,0.872,11,-3.557,0,0.126,0.0618,0.0,0.227,0.75,93.628,4,42.56562,7,1,latin,207040.0
0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,4,23.85544,11,1,latin,231853.0
0.8,0.65,0,-9.145,1,0.0587,0.000962,0.82,0.231,0.096,125.001,4,112.4035,13,0,r&b,326840.0
0.554,0.81,7,-5.277,1,0.0387,0.000117,0.162,0.184,0.174,180.011,4,33.37601,12,0,edm,270000.0
0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,4,33.78171,16,1,r&b,289133.0
0.564,0.893,7,-4.606,1,0.0238,7.83e-05,0.389,0.214,0.892,103.023,4,39.69551,12,1,latin,228641.0
0.974,0.586,0,-3.801,1,0.18,0.12,0.0,0.0585,0.689,113.998,4,48.06004,11,1,r&b,260480.00000000003
0.644,0.654,2,-8.242,1,0.0812,0.395,0.0,0.144,0.963,125.016,4,82.04313,4,0,pop,148333.0
0.665,0.958,9,-7.777,0,0.0284,0.196,0.000156,0.896,0.525,131.978,4,22.68047,9,1,latin,194440.0
0.482,0.463,1,-7.927,1,0.0573,0.282,0.848,0.36,0.0427,115.011,4,70.78989,12,0,r&b,293173.0
0.525,0.873,7,-4.601,0,0.14,0.0322,0.0,0.13,0.44,167.861,4,30.56035,9,0,latin,162947.0
0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,4,81.34526,7,1,rap,228907.0
0.209,0.0615,7,-21.332,0,0.0411,0.988,0.0,0.0926,0.0351,132.522,3,84.48909,11,0,rock,216427.0
0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,32.27206,11,1,pop,215173.0
0.484,0.905,10,-3.993,1,0.135,0.0936,0.0,0.286,0.767,182.058,4,32.61049,9,1,edm,172000.0
0.626,0.903,4,-8.072,1,0.0694,0.307,0.0007,0.0383,0.909,170.229,4,24.62913,8,1,edm,147933.0
0.488,0.0952,1,-25.268,0,0.0554,0.888,0.938,0.109,0.323,128.817,4,29.80031,8,0,pop,130026.99999999999
0.638,0.847,7,-2.574,1,0.0465,0.337,4.06e-06,0.0725,0.658,101.013,4,36.49364,7,1,pop,232133.0
0.245,0.467,9,-10.097,1,0.0307,0.799,0.000123,0.0855,0.514,98.064,3,37.52918,11,0,rock,242413.0
0.832,0.688,2,-6.346,1,0.0468,0.018,0.207,0.0596,0.399,111.965,3,26.35017,9,1,r&b,268733.0
0.368,0.185,8,-19.298,1,0.0341,0.877,0.965,0.235,0.0918,94.992,4,13.17296,3,0,pop,53907.0
0.612,0.797,6,-4.896,1,0.0315,0.0626,0.0,0.187,0.373,90.95,4,49.08961,10,1,r&b,251533.0
0.78,0.675,1,-5.568,1,0.279,0.257,0.0,0.0808,0.681,96.88,4,27.46596,14,1,rap,285787.0
0.398,0.699,0,-5.008,1,0.032,0.0657,0.0,0.675,0.472,146.457,3,36.91676,12,1,r&b,251520.0
0.499,0.791,8,-6.512,1,0.166,0.00124,0.00685,0.182,0.408,158.183,5,30.44472,5,0,pop,81565.0
0.603,0.864,11,-5.282,0,0.0677,0.0147,0.0,0.0246,0.705,179.344,4,46.14444,8,1,edm,222533.0
0.587,0.59,2,-10.221,1,0.689,0.564,0.0,0.115,0.426,78.701,4,34.04233,10,0,rap,209227.0
0.59,0.666,4,-4.047,0,0.0244,0.156,0.0,0.136,0.0743,104.042,4,55.29855,10,1,r&b,263800.0
0.536,0.598,1,-9.608,1,0.0424,0.00314,0.0,0.319,0.465,83.946,4,29.03498,10,1,pop,199110.0
0.172,0.557,0,-8.79,1,0.0313,0.000698,0.658,0.187,0.414,82.472,3,45.30529,8,0,rock,220000.0
0.353,0.837,4,-5.551,0,0.0356,0.00268,0.000533,0.11,0.144,110.999,4,29.07825,15,0,rock,442053.0
0.366,0.847,8,-5.216,1,0.035,2.64e-05,0.0,0.228,0.606,166.17,4,38.13823,7,1,r&b,260680.0
0.508,0.821,2,-5.279,1,0.0395,0.223,0.0,0.316,0.463,75.057,4,40.37513,8,1,pop,236680.0
0.457,0.632,5,-12.698,0,0.492,0.903,1.78e-05,0.292,0.688,144.598,4,70.05282,10,0,rap,250067.0
0.364,0.72,6,-4.237,1,0.0274,0.0398,0.000458,0.213,0.393,170.093,3,21.90368,9,1,edm,200733.0
0.384,0.581,4,-8.881,1,0.0335,0.473,0.00778,0.114,0.208,123.081,4,67.1532,13,0,r&b,368320.0
0.873,0.833,1,-5.511,1,0.189,0.198,0.0,0.237,0.927,112.001,4,21.22895,12,1,pop,239293.0
0.658,0.713,9,-6.83,1,0.0716,0.062,0.0,0.0402,0.447,81.98,4,47.32172,9,1,r&b,255787.0
0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,4,67.38693,11,1,r&b,321640.0
0.559,0.71,10,-8.365,0,0.0423,0.00584,0.609,0.0636,0.309,168.036,4,26.50858,14,0,r&b,349493.0
0.583,0.394,9,-7.73,1,0.0307,0.281,9.86e-06,0.0781,0.184,120.049,4,67.33836,16,1,r&b,311200.0
0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,4,22.79662,13,1,rock,218467.0
0.204,0.0377,9,-26.67,1,0.0501,0.987,0.00847,0.147,0.0359,78.67,3,46.0971,53,0,rock,953829.0
0.402,0.976,4,-3.835,0,0.138,0.0313,0.491,0.058,0.174,90.351,4,33.53309,10,0,r&b,250947.0
0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.751,0.744,153.645,4,60.67738,9,1,latin,213067.0
0.517,0.93,6,-3.902,0,0.216,0.0598,0.0,0.35,0.696,170.068,4,28.5302,8,1,edm,176933.0
0.457,0.754,11,-4.022,1,0.0494,0.237,0.0,0.159,0.391,173.978,4,23.34706,10,1,edm,180147.0
0.671,0.646,6,-8.027,0,0.0598,0.0211,0.000645,0.179,0.449,80.984,4,43.6933,9,0,r&b,272413.0
0.606,0.699,8,-3.103,0,0.0337,0.344,1.93e-06,0.0757,0.509,83.699,4,35.93742,10,1,r&b,297960.0
0.551,0.773,11,-6.578,0,0.101,0.0673,3.39e-05,0.0511,0.649,90.003,4,23.78403,7,1,pop,159293.0
0.25,0.136,10,-12.162,1,0.037,0.673,0.000157,0.107,0.0981,118.086,4,28.80315,12,1,rock,292333.0
0.882,0.769,11,-3.448,1,0.147,0.091,3.5e-06,0.0809,0.529,98.003,4,19.06105,13,1,r&b,279680.0
0.387,0.87,4,-5.65,0,0.0344,0.0506,0.826,0.124,0.691,94.568,4,50.00562,6,0,latin,140693.0
0.245,0.975,9,-4.018,1,0.1,6.23e-06,0.598,0.0902,0.101,103.66,4,36.26934,14,0,rock,283640.0
0.366,0.164,5,-14.356,1,0.0386,0.915,0.000749,0.108,0.463,114.848,5,27.78748,10,0,pop,170387.0
0.404,0.922,5,-5.991,0,0.19,0.000593,0.0,0.0477,0.362,176.146,3,17.57322,10,0,edm,214400.0
0.698,0.925,3,-4.209,0,0.222,0.0611,0.0,0.095,0.676,96.953,4,40.01147,14,1,rap,295827.0
0.564,0.538,6,-9.035,0,0.0345,0.634,0.022,0.111,0.39,140.148,4,37.89068,8,0,r&b,298027.0
0.428,0.785,0,-4.853,1,0.0569,0.0104,0.0,0.102,0.68,182.352,4,20.88557,11,1,edm,259666.99999999997
0.681,0.753,8,-4.082,1,0.107,0.459,0.0,0.114,0.578,91.993,4,117.8946,5,1,pop,198427.0
0.7,0.703,5,-12.67,0,0.0423,0.669,0.454,0.119,0.967,114.626,4,65.59583,13,0,r&b,365240.0
0.691,0.792,9,-3.884,1,0.0509,0.0961,0.0,0.392,0.302,100.057,4,49.50236,12,1,pop,208160.0
0.583,0.959,10,-4.506,0,0.0511,0.00229,0.00236,0.0759,0.345,141.982,4,74.65879,7,0,latin,213762.0
0.784,0.518,7,-4.828,1,0.0496,0.0684,1.55e-06,0.0646,0.491,89.591,4,27.68891,16,1,r&b,300160.0
0.619,0.184,7,-12.425,0,0.089,0.872,0.0,0.954,0.393,108.733,4,44.03577,5,0,pop,228653.0
0.599,0.565,11,-4.663,0,0.0334,0.0663,0.0,0.207,0.576,82.251,4,26.28254,13,1,pop,237493.0
0.393,0.371,1,-14.762,0,0.189,0.967,0.00392,0.189,0.386,95.859,4,17.74714,15,0,r&b,276376.0
0.545,0.413,0,-15.663,1,0.119,0.895,0.00179,0.314,0.673,143.406,4,85.32707,16,0,r&b,524600.0
0.331,0.993,10,-2.88,0,0.0868,0.000131,0.0,0.499,0.652,173.959,4,44.41537,10,0,rock,218000.0
0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,4,24.22389,8,1,latin,208107.0
0.856,0.755,10,-5.691,1,0.0331,0.355,0.000621,0.145,0.842,123.883,4,27.87828,12,1,r&b,270893.0
0.489,0.955,11,-2.771,0,0.0363,3.83e-05,0.000186,0.334,0.815,129.352,4,25.99076,7,1,latin,186173.0
0.391,0.984,4,-2.562,1,0.218,0.0148,0.00299,0.456,0.274,138.854,4,28.69515,7,0,latin,105667.0
0.795,0.899,1,-7.02,1,0.292,0.0766,0.0,0.0852,0.694,115.062,4,55.5543,7,1,rap,192427.0
0.343,0.943,4,-5.086,0,0.0574,2.07e-06,0.611,0.179,0.37,130.028,4,33.84774,13,0,rock,370267.0
0.451,0.911,5,-3.668,0,0.143,0.254,0.0,0.17,0.455,198.075,4,27.54581,14,1,edm,266507.0
0.518,0.948,6,-4.776,0,0.137,0.0176,0.0,0.109,0.646,160.033,4,35.73056,9,0,latin,173787.0
0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.342,3,44.66897,8,0,rock,168000.0
0.828,0.586,8,-6.274,1,0.205,0.0811,0.0,0.101,0.802,97.01,4,30.554,16,1,r&b,469200.0
0.199,0.151,5,-20.124,1,0.0478,0.935,0.223,0.0932,0.0399,173.834,3,98.19288,18,0,rock,424093.0
0.587,0.943,0,-3.277,1,0.0346,0.157,0.0,0.248,0.747,103.013,4,27.54947,11,1,r&b,266627.0
0.28,0.931,7,-5.507,1,0.0843,0.000951,0.089,0.0641,0.259,165.494,4,42.51593,8,0,rock,183653.0
0.404,0.126,6,-13.688,1,0.034,0.958,0.0301,0.109,0.0602,129.135,5,31.29509,5,0,pop,96280.0
0.257,0.936,2,-6.131,1,0.357,0.00243,0.0,0.14,0.376,197.929,4,40.45186,7,0,rap,189693.0
0.431,0.894,5,-2.673,0,0.33,0.0951,0.0,0.188,0.604,162.193,4,36.00737,14,1,rap,258760.0
0.414,0.402,10,-8.911,0,0.0427,0.7,0.0,0.363,0.171,105.368,4,18.70906,16,1,r&b,340040.0
0.35,0.0316,9,-27.813,0,0.042,0.995,0.887,0.0985,0.0553,111.123,4,21.2163,7,0,rock,141600.0
0.483,0.958,2,-6.983,0,0.0421,1.24e-05,0.00984,0.0775,0.332,101.083,4,60.6562,11,0,latin,202200.0
0.416,0.791,0,-4.548,1,0.064,0.353,0.0,0.0992,0.524,183.722,4,36.92314,11,0,edm,253720.0
0.476,0.443,9,-7.563,1,0.0282,0.105,7.97e-06,0.123,0.165,72.888,4,39.81799,12,1,r&b,282227.0
0.539,0.97,1,-3.783,1,0.0534,0.000113,4.17e-05,0.232,0.382,103.89,4,27.86912,9,1,latin,191373.0
0.986,0.597,8,-6.809,1,0.308,0.145,2.18e-06,0.197,0.761,115.004,4,25.22296,12,1,rap,229669.0
0.475,0.214,2,-18.988,0,0.0444,0.976,0.877,0.281,0.264,149.031,3,20.14594,11,0,pop,147293.0
0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,4,30.18238,12,1,r&b,244827.0
0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,4,42.26572,7,1,pop,208600.0
0.715,0.608,4,-7.674,1,0.0271,0.0148,6.5e-06,0.0919,0.638,106.102,4,41.51609,6,0,pop,136787.0
0.51,0.676,0,-6.304,1,0.0271,0.00146,0.0565,0.555,0.136,100.038,3,67.55124,7,0,r&b,249093.0
0.638,0.504,3,-5.641,0,0.0242,0.132,9.1e-05,0.0628,0.504,139.99,4,51.45886,13,1,r&b,274667.0
0.439,0.936,2,-3.763,0,0.0493,0.000114,0.00583,0.0878,0.515,95.93,4,31.10997,7,0,latin,178427.0
0.144,0.998,8,-4.519,0,0.0702,9.27e-05,0.0488,0.377,0.497,206.012,4,27.14156,5,0,rock,61920.0
0.814,0.67,5,-11.664,0,0.0672,0.000544,0.635,0.213,0.859,131.283,4,18.13708,11,0,r&b,290893.0
0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,3,27.52977,10,1,pop,221867.0
0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,4,24.31584,12,1,r&b,286187.0
0.523,0.365,4,-8.977,1,0.0276,0.548,1.2e-05,0.133,0.256,144.871,4,30.53513,9,1,pop,210973.0
0.393,0.728,7,-6.849,1,0.0433,0.00137,0.858,0.132,0.0763,159.998,4,18.63735,14,0,r&b,268227.0
0.841,0.629,1,-5.351,1,0.0442,0.0729,0.0,0.0742,0.87,97.963,4,38.04473,13,1,r&b,294867.0
0.795,0.978,10,-6.097,0,0.0459,0.046,8.29e-05,0.143,0.843,114.321,4,39.35014,10,1,r&b,242200.0
0.595,0.507,0,-7.152,1,0.0363,0.27,0.0,0.0376,0.707,134.189,4,35.33525,13,0,pop,229587.0
0.815,0.906,5,-3.194,0,0.0561,0.0116,2.06e-06,0.0691,0.783,125.974,4,44.44569,10,1,latin,196960.0
0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4,31.61397,15,1,r&b,307154.0
0.298,0.819,4,-11.143,1,0.0891,0.000645,0.0149,0.711,0.121,132.179,4,75.57467,10,0,rock,335827.0
0.618,0.764,8,-4.375,1,0.0411,0.228,0.0,0.0972,0.479,107.452,4,29.10159,12,1,r&b,250413.0
0.598,0.711,3,-5.373,0,0.434,0.266,0.0,0.599,0.87,91.627,4,60.5249,10,1,rap,317000.0
0.509,0.538,5,-6.835,1,0.0379,0.306,5.03e-06,0.091,0.284,170.111,4,35.27914,11,1,edm,240600.0
0.557,0.692,9,-3.246,1,0.0318,0.0358,2.78e-05,0.095,0.443,106.126,4,27.22899,8,0,pop,184787.0
0.241,0.986,6,-5.032,1,0.114,1.49e-06,0.239,0.311,0.199,105.118,3,45.72657,15,0,rock,332920.0
0.6,0.629,1,-6.949,0,0.224,0.417,2.23e-06,0.041,0.865,90.681,4,22.81029,11,1,rap,283280.0
0.586,0.762,11,-4.055,1,0.0263,0.253,0.0,0.109,0.59,114.067,4,48.7601,8,1,r&b,247880.0
0.347,0.969,7,-5.863,1,0.227,1.21e-05,0.0163,0.244,0.18,115.906,4,40.75061,9,0,rap,241427.0
0.749,0.42,5,-15.315,0,0.0371,0.00172,0.318,0.116,0.325,140.027,4,26.57758,10,0,pop,236571.0
0.557,0.728,6,-6.181,1,0.0405,0.00156,5.13e-06,0.118,0.216,118.241,4,26.66681,14,1,r&b,301573.0
0.708,0.922,2,-3.899,1,0.0424,0.0538,2.68e-05,0.293,0.702,117.005,4,34.34022,11,1,latin,188173.0
0.5,0.723,7,-4.33,1,0.0292,0.00197,0.0,0.0661,0.369,155.848,3,30.18682,14,1,r&b,287627.0
0.65,0.753,2,-4.745,0,0.0632,0.324,0.0,0.307,0.616,82.478,4,59.33572,9,1,pop,221933.0
0.587,0.964,4,-3.617,1,0.0469,0.0983,0.0,0.0634,0.96,160.934,4,38.8097,6,0,latin,178107.0
0.432,0.776,8,-3.474,1,0.0443,0.0152,0.0153,0.834,0.667,128.038,4,31.15103,9,1,pop,211680.0
0.692,0.562,6,-6.034,0,0.0924,0.0973,0.0,0.304,0.504,122.937,4,30.50186,11,1,pop,196373.0
0.186,0.953,4,-12.039,0,0.0772,2.7e-05,0.402,0.0682,0.147,129.815,4,61.40955,17,0,rock,458987.0
0.389,0.449,6,-5.826,1,0.027,0.492,7.88e-06,0.102,0.328,68.94,4,29.3603,10,1,pop,221453.0
0.837,0.697,0,-5.955,1,0.299,0.0108,0.0,0.377,0.631,97.927,4,41.14749,13,1,rap,191920.0
0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,4,21.35134,10,1,r&b,280027.0
0.378,0.938,9,-7.528,1,0.0828,3.77e-05,0.232,0.255,0.674,174.887,4,25.37805,11,0,edm,271907.0
0.603,0.688,2,-12.969,1,0.0356,0.694,0.000306,0.108,0.966,125.689,4,87.98441,5,0,pop,167027.0
0.871,0.597,5,-4.932,0,0.0464,0.126,0.000115,0.0638,0.635,125.999,4,17.8566,10,1,pop,234000.0
0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,4,51.16236,10,1,rap,254027.0
0.639,0.517,9,-8.142,0,0.0345,0.681,0.0,0.67,0.722,126.229,4,45.09585,8,0,pop,157587.0
0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,4,41.09443,10,1,latin,202360.0
0.73,0.878,0,-8.373,1,0.061,0.015,0.437,0.0748,0.531,112.93,4,78.04577,10,0,latin,219840.0
0.787,0.311,2,-11.816,1,0.0821,0.0236,3.82e-05,0.23,0.234,109.254,4,29.09353,20,0,r&b,409067.0
0.821,0.639,6,-6.249,1,0.423,0.172,0.0,0.755,0.549,87.021,4,21.96558,14,1,rap,248920.0
0.375,0.344,2,-12.561,0,0.0335,0.81,0.776,0.0682,0.106,126.06,4,27.22848,11,0,pop,237900.0
0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,4,37.56699,14,0,r&b,347773.0
0.25,0.659,11,-9.742,0,0.0301,0.684,0.83,0.224,0.106,140.685,4,36.36533,12,0,rock,358600.0
0.101,0.754,0,-7.874,1,0.0932,0.000278,0.919,0.104,0.0469,158.422,4,40.88909,26,0,rock,595200.0
0.29,0.759,2,-13.791,1,0.0431,3.75e-06,0.847,0.0767,0.274,93.55,4,33.12997,8,0,rock,231440.0
0.409,0.365,2,-12.728,1,0.0327,0.379,0.871,0.354,0.0366,105.222,4,21.71074,14,0,r&b,329107.0
0.713,0.868,0,-6.644,0,0.0305,0.00206,9.23e-05,0.225,0.641,119.98,4,44.67471,8,0,r&b,242960.0
0.86,0.861,6,-7.131,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,4,40.77722,13,1,rap,271053.0
0.674,0.623,2,-5.97,1,0.0283,0.00408,5.61e-05,0.0488,0.452,126.547,4,19.67488,9,1,pop,206733.0
0.395,0.396,2,-6.07,1,0.0292,0.578,0.0,0.104,0.318,118.7,4,44.5816,13,1,r&b,241893.0
0.36,0.945,0,-4.71,0,0.0987,0.0091,0.00243,0.887,0.365,133.006,4,44.73873,10,0,r&b,266789.0
0.541,0.913,4,-8.03,1,0.0359,0.0681,0.0523,0.414,0.113,120.634,4,77.05134,5,0,latin,190440.0
0.524,0.644,4,-4.986,1,0.0238,0.391,0.000246,0.168,0.324,158.52,4,56.74375,13,1,r&b,271800.0
0.554,0.704,6,-5.108,0,0.12,0.195,0.0,0.116,0.892,184.068,4,55.39263,9,0,edm,198080.0
0.763,0.905,0,-3.156,1,0.0335,0.0519,0.0,0.0468,0.76,107.966,4,31.22658,13,1,latin,227013.0
0.441,0.966,1,-5.887,0,0.092,0.0791,0.000509,0.0839,0.754,174.576,3,35.72198,11,1,edm,208787.0
0.667,0.92,10,-4.117,0,0.0471,0.087,9.95e-05,0.137,0.932,91.016,4,23.74944,7,1,latin,182560.0
0.442,0.835,9,-4.486,0,0.0409,0.000147,0.595,0.0953,0.0393,113.039,4,39.72753,9,0,r&b,258839.99999999997
0.836,0.724,10,-5.789,0,0.145,0.0336,0.0,0.279,0.735,115.721,4,52.81493,12,1,r&b,253253.0
0.594,0.736,11,-8.486,1,0.0388,0.000256,0.0722,0.107,0.0398,129.998,4,25.14202,10,0,r&b,361347.0
